other_assoc	strive	achieve	1.31	1.83	6	7.77	5	1	10901	2180.2	vb	570.75	-0.66	1	666.71	-0.23	1	7	9.65	7.33	2.57	0	null	7701	1283.5	vb	702.82	-0.49	0.97	651.17	-0.3	1	unclassified	null	0.139	0.03	18	null	2	0.54	0.0764	0.9639	0.3116	12.0000	0.6519
first_assoc	perform	act	16.1	2.91	7	10.11	0	null	11886	1981	vb	706.65	-0.34	1	639.42	-0.4	1	3	11.19	109.12	3.75	5	0	2603	1301.5	nn|vb	635.18	-0.56	1	626.69	-0.43	1	synonym	null	0.291	0.02	15	28	1	0.2	0.1685	0.1742	0.3527	253.0000	0.4024
other_assoc	pretend	act	40.31	3.31	7	8.89	0	null	17213	2868.83	vb|jj	610.63	-0.47	0.97	701.11	-0.31	1	3	11.19	109.12	3.75	5	0	2603	1301.5	nn|vb	635.18	-0.56	1	626.69	-0.43	1	synonym	null	0.115	0.176	13	null	2	0.14	0.1424	0.1289	0.3191	523.0000	0.3235
other_assoc	consequence	action	3.14	2.21	11	8.39	0	null	18872	1887.2	nn	688.97	-0.34	0.97	662.25	-0.3	1	6	11.26	61.08	3.49	0	null	14494	2898.8	nn	566.73	-0.79	1	575.89	-0.73	1	unclassifed	null	0.033	0	25	null	4	0.22	0.2468	0.5802	0.3874	42.0000	0.7125
first_assoc	reaction	action	16.27	2.92	8	9.72	0	null	20851	2978.71	nn	610.3	-0.56	0.97	608.42	-0.61	1	6	11.26	61.08	3.49	0	null	14494	2898.8	nn	566.73	-0.79	1	575.89	-0.73	1	unclassified	null	0.103	0.094	21	31	1	0.14	0.2926	0.2014	0.3865	124.0000	0.4502
first_assoc	hyper	active	null	null	5	null	null	null	null	null	null	null	null	null	null	null	null	6	10.48	11.45	2.77	0	null	10154	2030.8	jj	632.74	-0.59	1	558.29	-0.78	0.96	synonym	fpa	0.295	0.02	19	10	1	-0.02	0.0038	0.1322	null	null	0.2989
other_assoc	passive	active	2.18	2.05	7	8.43	1	1	8593	1432.17	jj|nn	598.97	-0.55	0.94	597.41	-0.63	0.96	6	10.48	11.45	2.77	0	null	10154	2030.8	jj	632.74	-0.59	1	558.29	-0.78	0.96	antonym	null	0.118	0.047	16	null	2	0.58	0.2441	4.8073	0.4138	9.0000	0.5061
first_assoc	actress	actor	16.02	2.91	7	8.52	0	null	14893	2482.17	nn	687.53	-0.49	1	611.85	-0.56	0.96	5	9.26	26.33	3.13	0	null	6723	1680.75	nn	539.97	-0.83	0.97	555.71	-0.74	1	category	null	0.507	0.578	11	25	1	0.59	0.1482	10.8915	0.2060	53.0000	0.9570
other_assoc	comedian	actor	4.1	2.32	8	7.02	0	null	16396	2342.29	nn	662.53	-0.46	0.97	701.42	-0.03	1	5	9.26	26.33	3.13	0	null	6723	1680.75	nn	539.97	-0.83	0.97	555.71	-0.74	1	supraordinate	null	0.027	0.014	9	null	4	0.17	0.0094	9.6986	0.0496	7714.0000	0.9327
first_assoc	actor	actress	26.33	3.13	5	9.26	0	null	6723	1680.75	nn	539.97	-0.83	0.97	555.71	-0.74	1	7	8.52	16.02	2.91	0	null	14893	2482.17	nn	687.53	-0.49	1	611.85	-0.56	0.96	category	null	0.578	0.507	14	3	1	0.59	0.1482	10.8902	0.2060	786.0000	0.9570
other_assoc	bullock	actress	6.39	2.51	7	6.94	0	null	6230	1038.33	nn	800.7	0.13	1	697.23	-0.22	0.93	7	8.52	16.02	2.91	0	null	14893	2482.17	nn	687.53	-0.49	1	611.85	-0.56	0.96	supraordinate	null	0.034	0	11	null	3	0.1	0.0000	1.1382	0.0191	null	0.4254
other_assoc	numbers	add	39.61	3.31	7	11.2	0	null	9820	1636.67	nn|vb	581.44	-0.61	1	559.82	-0.63	1	3	11.64	33.06	3.23	6	1	1257	628.5	vb	657.55	-0.58	1	579.57	-0.66	1	functionalproperty	action	0.014	0.011	15	null	8	0.19	0.1544	0.1498	0.3588	602.0000	0.5096
first_assoc	sum	add	10.25	2.72	3	9.52	10	3	1490	745	nn|vb	663.42	-0.27	1	642.07	-0.37	1	3	11.64	33.06	3.23	6	1	1257	628.5	vb	657.55	-0.58	1	579.57	-0.66	1	synonym	null	0.284	0.017	11	28	1	0.25	0.0526	0.2611	0.2688	573.0000	0.4028
other_assoc	extension	addition	5.39	2.44	9	9.91	0	null	19607	2450.88	nn	688.39	-0.33	1	744.19	-0.09	1	8	10.76	7.75	2.6	1	0	17202	2457.43	nn	603.63	-0.58	0.91	718.68	-0.24	1	unclassifed	null	0.02	0	14	null	8	0.28	0.1225	0.1302	0.4146	16.0000	0.6466
first_assoc	subtraction	addition	0.2	1.04	11	5.95	0	null	20576	2057.6	nn	807.33	0.07	0.97	704.11	-0.03	1	8	10.76	7.75	2.6	1	0	17202	2457.43	nn	603.63	-0.58	0.91	718.68	-0.24	1	antonym	null	0.507	0.621	7	6	1	0.26	0.0658	7.5455	0.1317	173.0000	0.2363
first_assoc	adverb	adjective	0.2	1.04	6	5	1	1	9447	1889.4	nn	679.62	-0.41	1	632.71	-0.39	1	9	6.95	0.49	1.42	0	null	11226	1403.25	nn	671.35	-0.41	0.94	749.14	0.25	0.75	category	null	0.274	0.152	12	5	1	0.94	0.5473	154.2042	0.6915	3.0000	0.7080
other_assoc	pronoun	adjective	0.24	1.11	7	6.46	0	null	12423	2070.5	nn	784.5	-0.1	0.94	742.04	0	0.96	9	6.95	0.49	1.42	0	null	11226	1403.25	nn	671.35	-0.41	0.94	749.14	0.25	0.75	category	null	0.059	0.022	13	null	5	0.92	0.2114	27.6378	0.6539	4.0000	0.5462
first_assoc	puberty	adolescent	2.2	2.05	7	6.92	0	null	9498	1583	nn	667.24	-0.45	0.97	670.78	-0.19	1	10	7.33	1.84	1.98	0	null	20185	2242.78	nn|jj	780.13	0.08	0.97	689.15	-0.19	1	script	null	0.138	0.041	24	9	1	0.56	0.1789	7.5265	0.3292	14.0000	0.5376
other_assoc	teenager	adolescent	6.88	2.55	8	7.8	0	null	18665	2666.43	nn	689.76	-0.41	1	678.3	-0.28	1	10	7.33	1.84	1.98	0	null	20185	2242.78	nn|jj	780.13	0.08	0.97	689.15	-0.19	1	synonym	null	0.072	0.262	22	null	2	0.28	0.3293	2.6546	0.1894	843.0000	0.6388
other_assoc	conquest	adventure	1.88	1.99	8	7.8	0	null	16121	2303	nn	658.09	-0.4	1	643.62	-0.41	0.96	9	9.46	13.43	2.84	0	null	16492	2061.5	nn	631.23	-0.46	0.94	629.75	-0.47	1	unclassifed	null	0.034	0	23	null	6	0.2	0.1387	0.1179	0.1465	3992.0000	0.3169
first_assoc	explorer	adventure	1.9	1.99	8	8.68	2	0	16486	2355.14	nn	619.15	-0.65	1	670.93	-0.24	0.96	9	9.46	13.43	2.84	0	null	16492	2061.5	nn	631.23	-0.46	0.94	629.75	-0.47	1	unclassified	null	0.196	0	20	10	1	0.37	0.1141	0.2918	0.2144	543.0000	0.3256
other_assoc	advise	advice	12.2	2.79	6	9.11	1	1	6679	1335.8	vb	726.86	-0.37	0.94	612.79	-0.57	1	6	10.7	47.98	3.39	1	0	5813	1162.6	nn	599.59	-0.67	1	547.04	-0.75	1	unclassifed	null	0.02	0	19	null	6	0.52	0.0940	1.7679	0.3208	17.0000	0.7721
first_assoc	suggest	advice	39.24	3.3	7	10.83	0	null	10681	1780.17	vb	630.97	-0.64	0.97	661.56	-0.18	1	6	10.7	47.98	3.39	1	0	5813	1162.6	nn	599.59	-0.67	1	547.04	-0.75	1	synonym	null	0.072	0	23	10	1	0.32	0.1612	0.1626	0.3126	1511.0000	0.5409
first_assoc	continent	africa	3.67	2.27	9	8.21	0	null	30878	3859.75	nn	787.66	-0.1	0.94	741.9	0.14	0.78	6	9.75	18.76	2.98	0	null	7579	1515.8	nn	683.91	-0.31	0.97	555	-0.67	1	supraordinate	null	0.169	0.234	16	15	1	0.63	0.3225	1.3710	0.7589	2.0000	0.5814
other_assoc	hunger	africa	5.88	2.48	6	8.04	3	1	13438	2687.6	nn|vb	580.15	-0.58	1	585.29	-0.61	1	6	9.75	18.76	2.98	0	null	7579	1515.8	nn	683.91	-0.31	0.97	555	-0.67	1	perceptualproperty	null	0.011	0	15	null	9	0.09	0.0304	0.1434	0.1016	9316.0000	0.2040
first_assoc	before	after	794.14	4.61	6	12.75	0	null	9191	1838.2	minor|rb|nn	585.06	-0.62	0.97	665.57	-0.37	1	5	12.93	682.59	4.54	2	0	10949	2737.25	minor	658.06	-0.58	1	568.04	-0.74	1	antonym	null	0.859	0.571	4	13	1	0.81	0.5808	0.1151	null	null	null
other_assoc	beyond	after	43.14	3.34	6	10.69	0	null	7550	1510	minor|nn	727.35	-0.43	1	608.19	-0.51	1	5	12.93	682.59	4.54	2	0	10949	2737.25	minor	658.06	-0.58	1	568.04	-0.74	1	synonym	null	0.039	0	20	null	6	0.38	0.1866	0.0491	null	null	null
other_assoc	never	again	1362.55	4.84	5	12.62	4	0	10818	2704.5	rb|nn	612.94	-0.65	1	597.67	-0.58	1	5	12.43	792.71	4.61	0	null	9212	2303	rb	577.24	-0.75	1	606.42	-0.64	1	fpa	null	0.077	0.066	9	null	3	0.55	0.2403	0.5363	null	null	null
first_assoc	repeat	again	33.02	3.23	6	10	3	0	12875	2575	vb|nn	593.3	-0.62	1	602.83	-0.56	1	5	12.43	792.71	4.61	0	null	9212	2303	rb	577.24	-0.75	1	606.42	-0.64	1	synonym	null	0.289	0.336	18	19	1	0.33	0.2046	0.3353	null	null	null
first_assoc	for	against	6895.1	5.55	3	15.42	7	0	3344	1672	minor	595.21	-0.73	0.97	588.9	-0.58	1	7	12.06	201.73	4.01	0	null	14633	2438.83	minor	634.15	-0.58	0.97	664.27	-0.31	1	antonym	null	0.27	0.312	13	25	1	0.49	0.2421	0.0818	null	null	null
other_assoc	odds	against	19.02	2.99	4	9.02	1	1	1156	385.33	nn	616.65	-0.54	0.97	591.04	-0.61	1	7	12.06	201.73	4.01	0	null	14633	2438.83	minor	634.15	-0.58	0.97	664.27	-0.31	1	bpa	null	0.053	0.09	7	null	3	0.38	0.0400	0.9434	null	null	null
other_assoc	mature	age	8.22	2.62	6	8.74	2	1	12496	2499.2	jj|vb|nn	702.41	-0.39	0.94	702.96	-0.28	1	3	11.11	79.2	3.61	10	2	1995	997.5	nn|vb	530.91	-0.9	1	591.43	-0.58	1	synonym	null	0.062	0	15	null	4	0.38	0.1156	0.1284	0.4607	5.0000	0.1827
first_assoc	years	age	568.69	4.46	5	12.76	10	0	6431	1607.75	nn	558.39	-0.78	0.97	608.43	-0.38	1	3	11.11	79.2	3.61	10	2	1995	997.5	nn|vb	530.91	-0.9	1	591.43	-0.58	1	category	null	0.19	0	12	21	1	0.53	0.0000	0.6162	null	null	null
first_assoc	contract	agreement	32.35	3.22	8	10.76	1	0	17498	2499.71	nn	660.91	-0.48	0.97	652.56	-0.26	1	9	10.07	17.49	2.95	0	null	16530	2066.25	nn	668.3	-0.43	0.91	620.46	-0.46	1	synonym	null	0.212	0.151	17	9	1	0.7	0.2862	0.7657	0.4896	4.0000	0.6759
other_assoc	negotiation	agreement	2.29	2.07	11	7.95	0	null	25944	2594.4	nn	828.27	0.11	1	704.39	-0.1	1	9	10.07	17.49	2.95	0	null	16530	2066.25	nn	668.3	-0.43	0.91	620.46	-0.46	1	synonym	null	0.034	0	22	null	5	0.44	0.0978	2.6901	0.2539	116.0000	0.7429
other_assoc	cool	air	195.88	4	4	10.81	9	0	4697	1565.67	jj|vb|nn	572.31	-0.75	0.94	596.45	-0.5	1	3	11.3	139.02	3.85	5	0	1728	864	nn|vb	589.8	-0.71	1	587.54	-0.76	1	fpa	null	0.02	0	12	null	7	0.49	0.2775	0.6516	0.7219	7.0000	0.3576
first_assoc	fan	air	35.14	3.25	3	10.53	14	6	3911	1955.5	nn|vb	546.82	-0.82	0.97	608.29	-0.57	1	3	11.3	139.02	3.85	5	0	1728	864	nn|vb	589.8	-0.71	1	587.54	-0.76	1	instrument	null	0.236	0	17	78	1	0.31	0.1305	0.1164	0.3367	17.0000	0.3004
other_assoc	fly	airplane	85	3.64	3	10.29	4	0	2017	1008.5	vb|nn	541.7	-0.8	1	598.25	-0.54	1	8	8.46	10.92	2.75	0	null	10550	1507.14	nn	677.47	-0.37	0.97	562.19	-0.77	1	functionalproperty	null	0.076	0.32	19	null	3	0.68	0.2012	1.6648	0.4472	52.0000	0.7031
first_assoc	flying	airplane	50.57	3.41	6	10.26	0	null	12975	2595	vb|nn	558.38	-0.81	1	619.93	-0.41	1	8	8.46	10.92	2.75	0	null	10550	1507.14	nn	677.47	-0.37	0.97	562.19	-0.77	1	functionalproperty	null	0.434	0	14	23	1	0.78	0.2012	1.6648	0.5018	13.0000	0.7363
other_assoc	bartender	alcohol	9.76	2.7	9	7.03	0	null	23481	2935.13	nn	655.88	-0.46	1	606.11	-0.52	0.96	7	9.56	16.57	2.93	0	null	8157	1359.5	nn	668.84	-0.47	0.97	585.64	-0.57	1	script	null	0.149	0	11	null	2	0.05	0.0067	1.5564	0.0236	null	0.2968
first_assoc	drunk	alcohol	76.55	3.59	5	8.89	3	1	3202	800.5	jj	588.94	-0.63	0.97	595.79	-0.64	1	7	9.56	16.57	2.93	0	null	8157	1359.5	nn	668.84	-0.47	0.97	585.64	-0.57	1	unclassified	null	0.126	0.11	19	44	1	0.81	0.2032	3.4914	0.3194	176.0000	0.4936
first_assoc	awareness	alert	2.25	2.06	9	8.96	0	null	20548	2568.5	nn	661.26	-0.47	1	589.38	-0.57	1	5	9.1	20.61	3.02	1	0	13645	3411.25	jj|nn|vb	582.75	-0.7	0.97	541.27	-0.87	0.96	synonym	null	0.223	0	17	12	1	0.24	0.0616	0.6233	0.2501	1398.0000	0.3883
other_assoc	notify	alert	7.2	2.57	6	8.41	0	null	7098	1419.6	vb	602.86	-0.48	1	668.43	-0.33	1	5	9.1	20.61	3.02	1	0	13645	3411.25	jj|nn|vb	582.75	-0.7	0.97	541.27	-0.87	0.96	synonym	null	0.032	0.014	12	null	5	0.36	0.1692	1.6313	0.1324	1070.0000	0.5233
first_assoc	dead	alive	448.98	4.36	4	11.2	10	3	5467	1822.33	jj|nn|rb	593.8	-0.74	1	603.44	-0.41	1	5	9.9	154.47	3.9	3	0	8586	2146.5	jj	603.16	-0.61	0.94	566.73	-0.77	1	antonym	null	0.398	0.554	18	21	1	0.52	0.1133	2.7152	0.4737	81.0000	0.8874
other_assoc	disbelief	alive	0.49	1.42	9	7.37	0	null	11728	1466	nn	703.68	-0.34	1	620.25	-0.38	1	5	9.9	154.47	3.9	3	0	8586	2146.5	jj	603.16	-0.61	0.94	566.73	-0.77	1	unclassifed	null	0.041	0	19	null	3	0.23	0.0117	0.1806	0.0696	12536.0000	0.4010
first_assoc	most	all	350.76	4.25	4	13.11	10	0	5374	1791.33	rb|jj	575.85	-0.81	1	563.54	-0.7	1	3	14.35	5161.86	5.42	5	0	4681	2340.5	minor|rb	592.33	-0.55	0.97	577.56	-0.72	1	unclassified	null	0.295	0.02	12	18	1	0.69	0.2826	0.0887	null	null	null
other_assoc	total	all	37.65	3.28	5	11.16	1	0	7212	1803	jj|nn|vb	570.88	-0.72	0.97	637.15	-0.47	1	3	14.35	5161.86	5.42	5	0	4681	2340.5	minor|rb	592.33	-0.55	0.97	577.56	-0.72	1	synonym	null	0.159	0	6	null	3	0.24	0.1810	0.0574	null	null	null
first_assoc	crocodile	alligator	2.25	2.06	9	6.26	0	null	13321	1665.13	nn	742.85	-0.27	1	662.11	-0.32	1	9	6.58	3.49	2.25	0	null	17162	2145.25	nn	637.97	-0.51	0.97	653.37	-0.43	1	category	null	0.629	0.46	14	4	1	0.48	0.1813	24.5265	0.2028	595.0000	0.5545
other_assoc	swamp	alligator	8.98	2.66	5	8.65	3	1	2683	670.75	nn|vb	629.33	-0.47	0.97	666.7	-0.19	0.96	9	6.58	3.49	2.25	0	null	17162	2145.25	nn	637.97	-0.51	0.97	653.37	-0.43	1	script	null	0.047	0.032	24	null	6	0.32	0.0547	3.9857	0.0921	14041.0000	0.5215
first_assoc	disallow	allow	0.02	0.3	8	6.49	0	null	12208	1744	vb	892.13	0.33	0.71	831.9	0.26	0.77	5	11.25	44.37	3.35	3	0	6836	1709	vb|nn	591.38	-0.59	1	587.41	-0.58	0.96	antonym	null	0.089	0.011	14	19	1	n/a	0.0155	0.8135	null	null	0.5086
other_assoc	grant	allow	32.55	3.22	5	10.01	4	1	10359	2589.75	nn|vb	608.66	-0.47	1	609.38	-0.56	1	5	11.25	44.37	3.35	3	0	6836	1709	vb|nn	591.38	-0.59	1	587.41	-0.58	0.96	synonym	null	0.013	0	12	null	9	0.19	0.2561	0.1146	0.3827	108.0000	0.4593
other_assoc	apart	alone	47.02	3.38	5	10	0	null	5939	1484.75	rb	617.97	-0.62	0.97	593	-0.55	1	5	10.84	308.53	4.2	3	2	11414	2853.5	rb|jj	571.5	-0.73	0.94	558.07	-0.75	1	unclassifed	null	0.021	0	8	null	7	0.26	0.0685	0.0674	null	null	null
first_assoc	lonely	alone	41.67	3.33	6	8.49	1	1	11628	2325.6	jj|rb	624.97	-0.68	1	569.19	-0.72	1	5	10.84	308.53	4.2	3	2	11414	2853.5	rb|jj	571.5	-0.73	0.94	558.07	-0.75	1	synonym	null	0.219	0.215	17	42	1	0.6	0.1579	0.3942	null	null	null
other_assoc	mediocre	alright	1.39	1.86	8	7.89	0	null	16598	2371.14	jj	853.35	0.14	0.74	665.09	-0.17	0.85	7	8.71	79.29	3.61	0	null	7592	1265.33	rb	597.87	-0.53	0.91	623.22	-0.52	0.96	synonym	null	0.02	â¥	17	null	7	0.06	0.0000	0.0000	-0.0036	null	0.2936
first_assoc	okay	alright	2006.27	5.01	4	10.43	0	null	766	255.33	jj|minor|nn|vb	593.21	-0.6	1	558.04	-0.78	1	7	8.71	79.29	3.61	0	null	7592	1265.33	rb	597.87	-0.53	0.91	623.22	-0.52	0.96	synonym	null	0.262	â¥	13	2	1	0.07	0.0304	4.9215	0.0797	10961.0000	0.6129
first_assoc	foil	aluminum	1.22	1.8	4	8.6	9	3	2372	790.67	nn|vb	634.25	-0.65	0.94	609.57	-0.51	1	8	8.76	2.25	2.06	0	null	13443	1920.43	nn|jj	815.6	-0.02	0.94	707.8	-0.27	1	bpa	null	0.314	0.164	12	7	1	0.55	0.1375	8.0199	0.3871	3.0000	0.3856
other_assoc	lead	aluminum	83.25	3.63	4	10.8	12	3	6282	2094	vb|nn	585.13	-0.65	0.94	604.65	-0.6	0.96	8	8.76	2.25	2.06	0	null	13443	1920.43	nn|jj	815.6	-0.02	0.94	707.8	-0.27	1	category	null	0.014	0	14	null	10	0.42	0.1526	0.0952	0.3471	1373.0000	0.2371
first_assoc	forever	always	88.8	3.66	7	9.94	0	null	16429	2738.17	rb|nn	655.06	-0.43	0.97	633.11	-0.5	1	6	12.21	655.25	4.52	0	null	4411	882.2	rb	594.7	-0.69	0.97	530.7	-0.86	1	synonym	null	0.27	0.378	14	23	1	0.48	0.1641	0.5099	null	null	null
other_assoc	tradition	always	13.67	2.84	9	9.54	0	null	21794	2724.25	nn	697.32	-0.36	0.97	653.37	-0.43	1	6	12.21	655.25	4.52	0	null	4411	882.2	rb	594.7	-0.69	0.97	530.7	-0.86	1	unclassified	null	0.021	0	19	null	10	0.18	0.1343	0.1293	null	null	null
first_assoc	be	am	5746.76	5.47	2	14.95	5	0	858	858	vb	598.42	-0.65	0.97	626.84	-0.57	1	2	13.21	1106.63	4.75	7	3	945	945	vb	747.31	-0.17	0.91	658.44	-0.27	0.96	unclassifed	null	0.099	¥	29	4	1	0.3	1.0000	0.1618	null	null	null
other_assoc	become	am	115.57	3.77	6	11.44	1	0	7591	1518.2	vb	578.03	-0.67	1	592.85	-0.61	1	2	13.21	1106.63	4.75	7	3	945	945	vb	747.31	-0.17	0.91	658.44	-0.27	0.96	unclassifed	null	0.033	¥	24	null	4	0.16	0.5926	0.0348	null	null	null
first_assoc	emergency	ambulance	54.43	3.44	9	9.5	1	0	15821	1977.63	nn	693.97	-0.27	0.97	647.75	-0.52	1	9	7.24	22.41	3.06	0	null	11460	1432.5	nn	863.5	0.01	1	664.44	-0.35	0.96	script	null	0.13	0.174	23	4	1	0.76	0.1078	10.0519	0.3029	388.0000	0.6215
other_assoc	rescue	ambulance	25.41	3.11	6	9.33	0	null	10968	2193.6	nn|vb	584.13	-0.54	0.91	606.15	-0.61	1	9	7.24	22.41	3.06	0	null	11460	1432.5	nn	863.5	0.01	1	664.44	-0.35	0.96	functionalproperty	null	0.014	0.022	12	null	9	0.45	0.0778	1.9740	0.1952	1432.0000	0.4545
other_assoc	eagle	america	11.49	2.77	5	8.83	0	null	6451	1612.75	nn	630.79	-0.51	0.97	656.2	-0.2	1	7	11.27	77.92	3.6	0	null	15817	2636.17	nn	658.74	-0.47	1	573.37	-0.58	0.96	perceptualproperty	null	0.041	0	11	null	5	0.04	0.0524	0.1859	0.1682	4323.0000	0.3769
first_assoc	usa	america	null	null	3	null	null	null	null	null	null	null	null	null	null	null	null	7	11.27	77.92	3.6	0	null	15817	2636.17	nn	658.74	-0.47	1	573.37	-0.58	0.96	synonym	null	0.223	0.185	11	22	1	0.2	0.0212	0.6399	0.0962	5663.0000	0.4423
