Comedian,"is a person who exhibits humor, someone who likes to tell jokes or make an audience laugh, can be a profession, sometimes stands on stage with a microphone and has the intention of entertaining an audience through laughter, normally gets paid to do it. "
Comedian,funny person
Comedian,"funny person, a job"
Comedian,"funny, comedy, humor"
Comedian,"funny, stage, audience, jokes, hecklers, "
Comedian,"an occupation, someone who tells jokes, causes laughter, can be vulgar, they make money, have fans, have to be original, tells great stories, can be found on stage, wear microphones"
Comedian,"a person who entertains, funny, jokes, mime. talk show. laughter. "
Conversation,"communication, exchanging of ideas"
Conversation,"Verbal, physical, or textual communication with another person. "
Conversation,To speak with one another
Conversation,"verbal/nonverbal interchange between one or more individuals, making oneself understood and encoding what they say to make relevant and informative discourse possible, a give-and-take of ideas, not one-sided as in a speech or lecture"
Conversation,"Talking, arguing, passing information, passing thoughts"
Conversation,"speech you share with another individual, discussing something, to talk to/with"
Conversation,"related to language, share of information, good relationship, bewteen two people"
Conversation,"how people communicate, an important part of everyday life, people tend to enjoy conversation, "
Conversation,"a reaction to questions, critical group thinking, revealing attitudes, exchange of information and opinions, verbal thoughts text thoughts sign language, purposeful outward expression, acting on impulses, talking, body language, feedback, the body of composed talking"
Conversation,Talking between 2 or more people.
Conversation,"is a way of communication, usually involves two or more parties, can be described as a dialogue, can be casual or formal, is of expressing meanings towards one another, is way of presenting ideas"
Conversation,to talk with 
Conversation,to talk to someone
Conversation,"language, talking, communication"
Conversation,"to talk, communicate,"
Conversation,"a group talk, can also talk to yourself, communicates an idea, achieved through language, spoken by humans"
Conversation,exchange of information. can be formal or informal. written or orally. often involve some sort of language.
Corporation,"business, industry, working together"
Corporation,A big company that acts as a head over smaller venues. 
Corporation,A huge company
Corporation,"often big, may be mufti-national business that saves money by not being taxes as an individual, but its own legal entity, "
Corporation,"office, bussiness, work, hard work"
Corporation,"a business, a company, a group of people who make decisions for a company, "
Corporation,"a big company, a group of people"
Corporation,"a big business, usually somewhat evil, owned by rich people, usually owned by many people through market shares"
Corporation,"an established company with outside investors, a company with a president, found on the stock exchange, complies with the sec, practices sox accounting principles, has many checks and balancing systems, networks with franchises"
Corporation,A company that has been incorporated
Corporation,"is a group of people, acts as a body, delegates powers and has specific duties, normally is a large group"
Corporation,not sure
Corporation,a business that has investors
Corporation,"company, business, big, money"
Corporation,"low liability, big business, "
Corporation,"a legal entity, formed by a group of people, performs business-related tasks, contains positions, make money"
Corporation,a big business. involving big groups of employees or workers.  
Criterion,"a guide, structure, standard"
Criterion,A standard test. A standard rule. 
Criterion,Curtains
Criterion,"specifics needed to fit into a certain category or dimension, the thing that makes something fit into a phylum, group, association, eligibility for inclusion,  "
Criterion,"to have to meet a stamdard, not falling below the standard, class room grading scale"
Criterion,"an attribute by which something is judged. The singular of criteria, a trait"
Criterion,the judge line
Criterion,"items that must be met, a level of quality that has to be met, "
Criterion,"a subject area, the foundation to build off of, a boundary, a limit to something, test, guage for judgment, patteren, point of comparison, scale, standard, rule"
Criterion,a prerequsit or standard that must be met before the next step
Criterion,"is a rule, a standard, a set of requirements in which a judgment can be made, something that needs to be fulfilled, is a singular form of criteria"
Criterion,not sure
Criterion,a property of something
Criterion,"I dont know what this word means, sorry"
Criterion,qualifications
Criterion,"a set of rules, written on paper, something used to judge off of, students follow it, creates guidance"
Criterion,"guidelines, rubric, different categories of guidelines and rules. structured and rigid.                           "
Disguise,"hide, blend in"
Disguise,Not the same person. Costumed to look different. A deception. 
Disguise,A costume
Disguise,"subterfuge in form of dress, manner, or affectation that smudges the recognition, change what is expected to pass detection attempts"
Disguise,"to hide, to pertend to be something your not, to not be yourself, mask, hat, sunglasses"
Disguise,"to hide an appearance, could be with a mask, could be with makeup, to camouflage, "
Disguise,"to cheat, to give a differnet appearent, to coax other people"
Disguise,"used to hid a persons identity, worn on Halloween for celebration, used to get away with crime, "
Disguise,"camouflage, covering to prevent revealing identity, mask, cloak, fake personifications of, confusing appearance, not looking your normal self, eluding from the truth"
Disguise,Something that someone puts on themselves for camoflauge or to hide.
Disguise,"is some sort of costume or cover up to show yourself as unidentifiable, to be unrecognizable, can be having a new set of wardrobe or accessories to portray a different person, can be used with wigs, mustache, hats, etc."
Disguise,gross with
Disguise,to conceal your apperance
Disguise,
Disguise,"hidden, fletch, chevy chase, undercover, masqurade"
Disguise,"a mask, something worn, fake facial hair, changing appearance, worn by humans, used to deceit, pretend to be something, used to get by in sticky situations "
Disguise,made up identity to block real identity. visible or invisible mask to hide certain facts or features of oneself from the public.
Dislike,"does not fit, is an emotion"
Dislike,To not approve of. To show distaste. To acknowledge with disgust. 
Dislike,Opposite of like
Dislike,"preference to avoid or abstain from a certain taste, task, person, etc., has a negative view of the item which is not as  pronounced as hate or loathing, but with more enmity than neutral feelings or positive leanings toward it"
Dislike,"not friendly, negitive emotions"
Dislike,"is a feeling, to be dissatisfied, to disagree, not liking, "
Dislike,hate
Dislike,"used to describe an item you do not prefer, used to express a negative emotion"
Dislike,"disgust, hatred towards, not liking, frustrating idea, conflicting with what you do like, dis appreciation for, don't care for"
Dislike,Not liking or enjoying
Dislike,"is a less stronger word for ""hate,"" is a feeling to describe apathy towards something or someone, showing a great lack of interest, showing a feeling of dread"
Dislike,to not like
Dislike,"to hate, not like"
Dislike,"disgust, not happy, unsatisfying"
Dislike,"hate, don't like, avoid, hide from, "
Dislike,"something not liked, a negative emotion, provoked by something bad, must be interpreted "
Dislike,to not like something. feeling of not agreeing or favouring. 
Dozen,"twelve, a unit for counting"
Dozen,"More than 11, less than 13. Twelve. "
Dozen,Tweleve
Dozen,"12 of something, bakers dozen is 13 of something"
Dozen,"a word that relates to 12, "
Dozen,"a set of twelve, is a common measurement, a 'baker's dozen' means thirteen of something"
Dozen,"12, complete, months in a year"
Dozen,"twelve, thirteen if you are a baker, a number,"
Dozen,"12, donuts, eggs, a baker’s is 13"
Dozen,a word for a group of 12.
Dozen,"is a term describing a group of 12, in measurement, is used to describe a large quantity, normally a package of eggs comes in a dozen, can be used as a common form of expression or exaggeration, i.e., ""I sent you a dozen texts, why haven't you replied?"""
Dozen,twelve of something
Dozen,"12 of something, 13 is a bakers dozen"
Dozen,"twelve, a number, a grouper"
Dozen,"12, eggs, dirty, bakers, "
Dozen,"twelve of something, eggs come in this, a concept of numbers, grouping objects, is a concept"
Dozen,amount of 12
Effort,"courage, endurance, "
Effort,"To make a conscious attempt to improve a given problem, situation, or personal project. "
Effort,Working hard
Effort,"attempt at accomplishing something, can be strenuous or mild, but is trying to go forward with an attempt"
Effort,"to give something your all, never give up, success, hard work"
Effort,"trying, doing the best you can, attempting, "
Effort,hard work
Effort,"how much you work at something, could be used to show how much you care about what you are doing, different people give different amounts, "
Effort,"to put forth energy, to do more than average, to attempt to try, energy exerted while doing work, try hard   "
Effort,The energy and modivation put in to something.
Effort,"is a term to describe exertion towards something, to show interest or to put feeling towards, to actually work towards something, an action showing desire to achieve something, a response to motivation"
Effort,will
Effort,"to try, to make an attempt, a level of work output"
Effort,"intent, trying, can be good or poor"
Effort,"work, pressure, sweat, "
Effort,"giving yourself to a cause, working, given by people for a reward, is exhausting"
Effort,putting energy and care of something.
Faithful,"honest, truthful, "
Faithful,The act of remaining true to a set idea or goal. Be it to oneself or to another individual. Also associated with religious means.
Faithful,Comitt
Faithful,"not straying, can be relied on to do as one says, or not share intimate sexual attentions with another outside of a committed relationship, as in a pet or one's friend, will remain by your side in times of strife as well as during the good times"
Faithful,"to be reliable, ture, committed to something or someone"
Faithful,"loyalty, having faith in, believing something without evidence"
Faithful,"religious people, religion, good friendship, stupid"
Faithful,"describes someone you can rely on, describes a dog, is a good feature to have in a friend, good feature to have in a tool"
Faithful,"dependable, trustworthy, thankful, grateful,enduring, genuine, honaralbe, honest, firm, devoted, loyal reliable  "
Faithful,Doing what you say you're going to do.  A consistant attitude in doing this.
Faithful,"is a term to describe someone of faith, someone who shows reliability and dependability, someone that shows a great amount of trust"
Faithful,commet
Faithful,"responsible, loving, caring, loyalty, trustfullness"
Faithful,"honoring, truthful, marriage comes to mind"
Faithful,believe in something
Faithful,"someone who believes, refers to a religion, shows obedience, shows devotion to an idea or belief, followers of God"
Faithful,"to be honest to oneself and to other, especially in a serious relationship; marriage"
Giving,to pass on something without wanting anything back
Giving,Rather than receiving. To present. To extend from oneself. 
Giving,To hand over
Giving,act of offering something to another without expecting anything in return
Giving,"not recievieing, passing one what you have, not wanting something on return, thankgiving, christmas, birthdays"
Giving,"to let someone else have, charity, not keeping for yourself, sharing,"
Giving,generous acts
Giving,"an important trait, "
Giving,"to hand over, to exchange with another without receiving, fairly delivering, presenting to another,  found at cash registers as in giving of money"
Giving,to present a gift or present to someone without expecting something nice in return.
Giving,"is an adjective, shows generosity, can be identified as a characteristic trait, shows that someone is willing to give, a person likes to give to others"
Giving,to hand over
Giving,"to be generous, on a special occasion, a personality characteristic"
Giving,"good, helping, kindness"
Giving,"Christmas, birthdays, helping, feeling all good inside"
Giving,"act of generosity, letting go, state of being resilient, objects can be relinquished to others "
Giving,sharing to another person or organization. helping others in need.
Goodbye,"sad, farewell, see you later"
Goodbye,The opposite of hello. To leave for a certain period of time. To wish good things for a situation involving a parting of ways. 
Goodbye,Greeting before leavening
Goodbye,"words that indicate one or more are leaving, that one will be missed, a farewell salute, also could be an indicator that you want someone to leave"
Goodbye,Departing from something or someone with intent not to see them from sometime
Goodbye,"is said when leaving, opposite of 'hello', farewell"
Goodbye,"department, two people not seeing each other in a time"
Goodbye,"a farewell, what you say when you are leaving, what you say when you are moving on, "
Goodbye,"Von voyage, adios, a way of telling someone you are leaving, an ending to conversation, letting everyone know that there is an end to a visit"
Goodbye,What a person says when they are leaving or won't have contact with another person for a period of time.
Goodbye,"is universal expression, acknowledges departure, sometimes signified by a waving hand gesture, a hug, a kiss, or a nod, can be described as a leave-taking for a loss"
Goodbye,greet for they are going away
Goodbye,"to say farewell, before you leave"
Goodbye,"cya, its over, closure"
Goodbye,"farewell, away"
Goodbye,"a gesture of leave, somebody leaving, someone going away for a while, said by people, communicated though language, is emotion provoking, usually sad, can bring relief"
Goodbye,a form of parting. leaving. closure.
Grammar,"vocabulary, has different tenses, plural, single, sentences, phrases"
Grammar,A focus in regards to reading and English that is focused on in academic settings. 
Grammar,Spelling and punctuation 
Grammar,"the way we put words together to make logical, readily understandable and translatable speech to communicate with others in a  convenient manner, the regular flow of diction and syntax that gives clues to meaning, education level, regional dialect, etc."
Grammar,words used to conduct sentense to communicate with other
Grammar,"proper sentence structure and usage of words, correctly using nouns, verbs, adjectives, adverbs, and other parts of speech"
Grammar,"hard to learn, contrdict with common useful language, useless"
Grammar,"help us form sentences, most people are not very good at it, is complicated in the English language"
Grammar,"the proper usage of words in phrases, speeches, and writing, the pronunciation skills being portrayed"
Grammar,the correct order and useage of words.
Grammar,"is a language study, has many sets of principles to a language so that it is easy to comprehend and read, consists of rules for sentences and punctuations"
Grammar,english
Grammar,proper english
Grammar,"english, complicated, school"
Grammar,"what I am doing poorly here, "
Grammar,"a set of rules, used to correct mistakes, writers use it, must be learned, taught in schools, mastery takes many years"
Grammar,"set of rules for the use of proper language, in writing and speaking. different languages have different grammar or rules. "
Hike,"is an activity, involves nature , walking, health"
Hike,To go on an extended walk. 
Hike,Climbing
Hike,"a long walk over moderate to strenuous terrain, often follow trails or pathways, increases heartrate and physical exercise or strain, often requires specialized shoes to avoid foot strain, sprains, blisters, and aid in traction to avoid slipping and falls, often done in wooded terrain, "
Hike,"a voyage, a walking attivity, moutains, hills, going through the woods"
Hike,"to walk, usually on a trail, outdoors, could be on a mountain, "
Hike,"travel to a mountain, good experience"
Hike,"a term for when you are going up a mountain, traveling through the wilderness, "
Hike,"walking, strenuous exercise, making your way a foot, backpack, excursion, ramble, tour, march, exploration"
Hike,refers to a walk that takes some effort.  Either by distance or cross country.
Hike,"is a form of outdoor activity that involves walking out into the wilderness, normally one would walk for miles through the woods or up a mountain, can be used for sight seeing or just viewing nature or a form of exercise"
Hike,climb
Hike,"to walk through the woods, used to desicribe a long journey"
Hike,"tired, long, walk, woods, outdoors, tents"
Hike,"to walk, nature, trails, granola, mountains, "
Hike,"a long walk, can be through a trail, traveling somewhere off of the beaten path, is fun to do, can be exhausting"
Hike,"activity of mountain climbing. dangerous, adventurous, involving height "
Jaws,helps with chewing
Jaws,"A movie. Very large, sharp teeth. "
Jaws,The mouth
Jaws,"shark, upper and lower mandibles which clamp together to masticate or block entrance to the mouth/throat, include muscles, tendons, and bones of the lower half of the face"
Jaws,"part of the human mouth, strong muslce in mouth, used to help chew food"
Jaws,"are what allow you to move your mouth, are near your gums and teeth"
Jaws,"the moive, has big teeth, dangerous animals, not friendly"
Jaws,"a giant shark, what holds teeth, part of a persons face,"
Jaws,"a shark, the portion of the body responsible for masticating food, built for clamping and holding on to"
Jaws,A series of movies about a giant Great White Shark that attacks and eats swimmers.
Jaws,"is the name of a sci fi horror movie that consists of a tremendously large man eating shark that hunts after people who are boating in the ocean, there are many sequels to this movie, and they all consist of the same story plot "
Jaws,mouth
Jaws,"bone in human head, a movie about sharks"
Jaws,"a movie, sharks, injuries"
Jaws,"shark, great white, swims, ocean, randomly eats pretty blondes, "
Jaws,"bones on the face, help to chew things up, assist in eating, soft skin on the outside, white bone inside, teeth grow on it, animals have it, moves up and down, can be dislocated"
Jaws,part of animal or human skull. involve in the process of eating or chewing.
Legion,"army , Roman"
Legion,Great in number. 
Legion,A group
Legion,"""for we are many"" a large associated brethren that seek the same goals or have experienced similar adversities, such as the American Legion military veterans and their spouses belong to, also, one of the names for Satan and the denizens of hell "
Legion,"unit, to be a one group"
Legion,"many, multitude, perhaps in a military, organization"
Legion,"the moive, a bad guy"
Legion,"a large group of soldiers, a group of people who have a similar cause"
Legion,"a unit in the military consisting of 10,000, a demon, many, a lot, plenty, exuberant amounts,  "
Legion,"A large group of people, usually soldiers, harkening back to the Roman Legion 2000 years ago."
Legion,"is a large military force, is a large number of people, is an army, is trained for combat, is made up of infantry, ranges from from 3,000,-6,000 men"
Legion,higher group
Legion,"a large group, a movie title"
Legion,"baseball, league"
Legion,"french, roman, well trained, organized, tough,"
Legion,"a large number of people, refers to armies, contains many of one object, usually powerful"
Legion,"unit, amount, great in number."
Mousse,"soft texture, dessert, cream"
Mousse,A product used to style hair. 
Mousse,An animal
Mousse,"aerated hair product that stiffens and aids in styling, also an aerated dessert that suspends and whips flavored custard/chocolate/pate into a creamy confection"
Mousse,"small hairy animal, sneaky, gray, rat like"
Mousse,"usually a dessert, light and fluffy in texture, commonly chocolate flavored, like flavored whipped cream"
Mousse,"sweet taste, cream"
Mousse,"whipped cream, a light creamy substance"
Mousse,"whipped cream, gelatine, beaten egg whites, pudding, a dessert garnish, delicious,"
Mousse,A white creamy substance that is used in a persons hair to hold it's shape.
Mousse,"is a hair styling foam, usually stored in a can, is applied to wet hair to help tame it, can be used for different styles, such as curling, volumizing, shaping or straightening, "
Mousse,animal
Mousse,a foamy dessert
Mousse,"mickey, a rodent"
Mousse,"hair, 80's, big, "
Mousse,"a type of dessert, tastes sweet, made by dessert stores, must be bought, made from jell-o and whipped cream, can be covered in chocolate, is cold, is soft, can be different colors"
Mousse,"fluffy, foamy dessert, primarily made of egg whites, French, light"
Nitrogen,"an element, invisible, in the atmosphere"
Nitrogen,A chemical compound. Used in various degrees most often in the scientific field. 
Nitrogen,A gas
Nitrogen,"largest portion of earth's atmosphere, gas element that is found in air, soil/fertilizer, etc. can be combined for medical uses-such as nitrous oxide, NOS, a high burning fuel for race cars, "
Nitrogen,"a gas, deadly"
Nitrogen,"is an element, is common, is normally a gas and makes up a large percentage of earth's atmosphere, is sometimes turned into a liquid which is extremely cold. "
Nitrogen,"a kind of gas, most abuntant in our atmoshpere, not useful "
Nitrogen,"colorless, tasteless, N, is a chemica, a basic element,"
Nitrogen,"enriched shell gasoline, long lasting air for tires and air bag shocks, helps deliver oxygen, a gas molecule, on the periodic table of elements, a part of the compound nos that is used in dental offices to render patients unconscious,  "
Nitrogen,is number 7 on the periodic table.  It has an atomic weight of 14 and is a major component of air.
Nitrogen,"is an element, is nonmetallic, is colorless, odorless, gaseous, is used in household products, a large percent is included in the air"
Nitrogen,gas
Nitrogen,an element
Nitrogen,"chemical, cold"
Nitrogen,"inert gas, 70% of the air we breath, deadly at more than that %, "
Nitrogen,"an element on the periodic table, makes up most of the air, is colorless, is odorless, contains protons, neutrons, and electrons, can be found in organic compounds, used to create products"
Nitrogen,"gas, found on earth and outer space. colourless."
Perceive,what it means to the person
Perceive,To view as something. 
Perceive,Not sure
Perceive,"sense or feel that something is near or happening, even when we cannot pinpoint the sight, sound, or closeness of the object, one can perceive the sun is shining with eyes closed due to the heat on her skin, the intensity of the brightness through the lids, etc. below the physical threshold, but feel its impact or vibrations"
Perceive,"how someone views something or someone, angles, lines, shapes"
Perceive,"how you see something, your definition of it, awareness of an object"
Perceive,"to capture something, to understand someting"
Perceive,"paying attention, part of gathering information, important"
Perceive,"to know without defining, to encapsulate a scene, to define in great detail without thought only sight or hearing, to understand, to associate with our senses "
Perceive,How something is interperted by a person.  This might now be how it actually is in reality.
Perceive,"is a verb, is to show awareness, to achieve an understanding of something, to have some sense of something, to see something happening or to visualize something"
Perceive,how you look at something
Perceive,"to recieve, understand"
Perceive,"how you take something, viewpoint"
Perceive,"the way you see something, understanding"
Perceive,"the way something is seen, used by senses, comes from an environment, provokes thoughts, causes reactions"
Perceive,"to see or understand something as, interpretation of a certain concept or idea. realize or aware of something"
Proprietor,"ownership, holder"
Proprietor,The main sponsor for a project. 
Proprietor,Not sure
Proprietor,owner of a business or establishment
Proprietor,"owner of a business, owner, hard working, money, income, success"
Proprietor,"owner of a business or property, ownership, possessor, holding the title to something"
Proprietor,"a owner relationship, a hold of something"
Proprietor,"person who owns a business, person who owns a property, "
Proprietor,"claimer, establisher, owner, operator, worker, title holder, land owner, ticket holder, a person who owns something "
Proprietor,The owner/manager of of a buisness
Proprietor,"is someone who owns something, someone who has a legal title for something that one has purchased, can be someone that owns a business or establishment"
Proprietor,not sure
Proprietor,owner of an establishment
Proprietor,I dont know what this word means sorry?
Proprietor,"owner, "
Proprietor,"the owner, a position people can fill, can be found in every business, responsible for a performed action, can be rich, can be poor, get taxed a lot"
Proprietor,owner of a business or property
Repentance,"regret, sadness"
Repentance,To ask forgiveness for a sin done by one's own hand. Can be asked for another's sin. 
Repentance,To ask to be forgiven
Repentance,"asking forgiveness for a wrong done to God or to another, often see a repentant man prostrate himself or kneel in front of the one he offended, asking for absolution "
Repentance,"to regret, past, not agree with past behavior"
Repentance,"to feel sorry for something you've done, to be apologetic, turning away from bad behavior"
Repentance,"religion, religious people, knee down, fear"
Repentance,"when you seek forgiveness for sins, when you are sorry for what you have done, what you do when you want to move on with your life"
Repentance,"to ask forgiveness, to give up for lent, to forsake actions, to turn away from, to gain forgiveness"
Repentance,"To genuionly feel regret, sorrow, and ask for forgiveness"
Repentance,"is another way of saying to ""turn away from,"" is a common term for religion, in regards to one confessing a sin and to turn away from it, showing remorse"
Repentance,not sure
Repentance,i don't know this word
Repentance,"to take back, religion comes to mind"
Repentance,"forgiveness, saying your sorry, making wrongs right, "
Repentance,"felt by humans, a deep sorrow, word appears mostly in church, a regrettable action"
Repentance,"activity of reviewing one's actions and feeling contrition, regretting for past wrongs"
Romance,"love, happens between two people, deep connection"
Romance,A heated passion between two (or more depending on what you care for) individuals. Sometimes between a person and an object in rather odd situations. 
Romance,Showing someone you care about them by doing something special.
Romance,"feeling of intimacy between two similarly attracted individuals, wooing, heady intoxication feeling that primes the physical response of sexual arousal, "
Romance,"male and female, love, together with your partner"
Romance,"showing love towards someone with gifts or actions, falling in love, showing someone you care about them, "
Romance,"love, relaxing, a couple, france, italy"
Romance,"what happens when two people care about each other, how you develop a strong relationship with someone, "
Romance,"intimacy, loving, persuade in a setting of arousal, allows couples to enjoy each other’s company better"
Romance,"Showing, through action, loving feelings towards another human being."
Romance,"is an emotional attachment or an affections towards someone, can be identified as a love affair, can be identified as a movie or novel genre in which the main emotion is love"
Romance,love
Romance,"love, relationships, girlfriend or boyfriend"
Romance,"sexy, love, genre"
Romance,"love, courting, relationships, "
Romance,"a romantic emotion, affection shown by two people, a positive feeling, something good, full of life"
Romance,being passionate and strong feeling of love and care for significant other. warm and loving.
Saber,"weapon, curved, knife"
Saber,A type of drum played with one stick. 
Saber,Mithical creature 
Saber,"sword, light saber, sharp stabbing weapon used to disembowel or pierce the organs of another individual"
Saber,"to hold on to something, tiger, animal"
Saber,"a sword, makes me think of Star Wars and lightsabers. :)"
Saber,"a kind of unture female person, beautiful"
Saber,"a type of sword, is sharp, is made of metal, is a weapon, is archaic, is traditionally forged by a blacksmith, "
Saber,"car, sword, cutlass, scimitar, used by calvery, used in star wars, a part of a buick car name, used in fencing  "
Saber,A type of sword
Saber,"is a sword, is heavy with a one-edged, slightly curved blade, in Star Wars, this was used with LED lights, used for fighting and killing"
Saber,not sure
Saber,a sword syle weapon
Saber,"hockey team, tooth?, lightsaber, star wars"
Saber,"sword, tiger, calvery, fighting"
Saber,"a large sword, is sharp, cuts things, armies have them, used for protection, causes injury, is metal, hard to break, grey or silver in color, has a handle, held in hand, must be swung"
Saber,"heavy sword, sharp, large"
Sibling,"sister, brother, relative, related, has the same parents"
Sibling,Another human being of the same parenting.
Sibling,Bother or sister
Sibling,"brother or sister, offspring of either one or both parents the same, often grow up together in same household, same environment, and demonstrate similar social understandings "
Sibling,"a member of a family, someone that lives with you"
Sibling,"is a brother or a sister, is your parents' other child or children, usually lives in the same house as you, may be older or younger, or the same age if he/she is a twin,"
Sibling,"sisters, brothers"
Sibling,"a brother or sister, someone with whom you are related, someone you grow up with, someone you share a close blood relation with"
Sibling,"loved one, a relative in your family, a part of your immediate family, responsibility toward your actions and theirs, can be a twin, brother, sister"
Sibling,Someones brother or sister.
Sibling,"is a family member, a brother or sister, someone that is a descendant of the same parents, can older or younger, is described to be annoying or caring, can be protective or careless"
Sibling,sister or bother
Sibling,a brother or sister
Sibling,"sister, brother, friend, trust"
Sibling,"sister, brother, close, fighting, family, hand me downs, sharing, "
Sibling,"a close relation, humans can have them, animals can have them, from the same kin, can be annoying, can be great"
Sibling,person in the same family who is younger or older than another. either male or female. sister or brother.
Slender,"give up, wave a white flag"
Slender,"Not fat. Nicely proportioned. Even. In today's times, meeting society's view on the human body. "
Slender,Skinny
Slender,"thin, but with curves, not straight stick-figure, a sought-after shape for the adult female form, "
Slender,"Small, skinny, petite"
Slender,"thin, petite, small, lean, "
Slender,thin
Slender,"skinny, can be used to describe people, can be used to describe objects, "
Slender,"thin, frail, skinny, light weight, narrow, flat, sheet, fine, lean, beanpole, feeable, fragile,scant, wiry"
Slender,skinny or thin.
Slender,"is a term to describe someone or something as skinny, can be identified as long and thin when it comes to length or height"
Slender,skinny
Slender,"think, not thick, fit"
Slender,"skinny, small"
Slender,"petite, slim, small, skinny, "
Slender,"something small, a skinny object, can be a hand, not a lot there, being weak"
Slender,"slim. human or object. elongated, not thick. light and flexible."
Sphinx,"egyptian, ancient, desert"
Sphinx,Egypt. Lion like statue. 
Sphinx,Not sure
Sphinx,"half cat half woman guardian of the egyptian tombs, tells riddles and those who guess correctly may gain passage, those who do not suffer the claws of the beast"
Sphinx,"Egypt, pyrimids, north africa, hot, desert, slaves"
Sphinx,"mythical creature, has the body of a lion and the head of a cat, often made into sculptures, there are myths about the sphinx requiring a traveler to solve a riddle before letting him/her pass."
Sphinx,"egypt, anicent structure, a face, dust"
Sphinx,"a mythical creature, a large statue in Egypt, half man half lion, no one knows who the man half is"
Sphinx,"Egypt, half lion half man, stone statue, tan color, chiseled appearance,"
Sphinx,A mythical creature with the body of a lion and the head of a human.
Sphinx,"is an Egyptian figure, is a famous artifact in the desert, consists of a lion's body with the head of a man, has wings"
Sphinx,imaginary bird
Sphinx,statue in egypt
Sphinx,I am unsure of this word and cannot give an educated response
Sphinx,"lion man bird, Egyptian, desert, big, Nazis shooting noses off,  "
Sphinx,"animal having the head of a man and the body of a lion, found in Egypt, found by the Great Pyramids, an ancient concoction of the imagination"
Sphinx,"mythical creature, hybrid of lion and human. egyptian guardian of pyramids. "
Tangy,"strong smell, taste, "
Tangy,Tart. Sour. Has a kick to it. Not sweet. 
Tangy,Not sure
Tangy,"tart, mildly acidic, fruity, "
Tangy,"flavor, taste, orange drink"
Tangy,"is a flavor, both sweet and sour,"
Tangy,"a strong flavor, a good flavor"
Tangy,"a type of flavor, used to describe how things taste, oranges are tangy, tang is tangy,"
Tangy,"a strong least concentrated substance, a strong sweet bitterness, a snapping sensation compared to an even flow of taste, the bite to an ordinarily sweet orange flavored drink."
Tangy,with a sweet taste with a little bitterness or or spice.
Tangy,"is a certain taste, one that is used to describe orange flavors, has a sweet bitterness sensation to it, is a common response to something of citrus taste"
Tangy,not sure
Tangy,kind of taste
Tangy,"candy, taste, flavor"
Tangy,"lemons, limes, "
Tangy,"a distinct taste, felt by the tongue, has a strong smell, is fresh, food can be this, used to distinguish a food"
Tangy,"strong flavour, sour, acidic"
Unsure,"uncertainty, lack confidence"
Unsure,Not certain. Not 100%. 
Unsure,Not positive
Unsure,"not certain, shaky, could possibly have another answer or possibility"
Unsure,"Not certain, puzzled, confused"
Unsure,"not sure, undecided, "
